Month of Date,Location,Date,Highest Infection Count,Percent Population Infected,Population
September 2020,China,9/16/2020,85269,0.005924240,1439323774
September 2020,China,9/17/2020,85301,0.005926464,1439323774
September 2020,China,9/18/2020,85315,0.005927436,1439323774
September 2020,China,9/19/2020,85325,0.005928131,1439323774
September 2020,China,9/20/2020,85337,0.005928965,1439323774
September 2020,China,9/21/2020,85343,0.005929382,1439323774
September 2020,China,9/22/2020,85353,0.005930076,1439323774
September 2020,China,9/23/2020,85360,0.005930563,1439323774
September 2020,China,9/24/2020,85368,0.005931119,1439323774
September 2020,China,9/25/2020,85383,0.005932161,1439323774
September 2020,China,9/26/2020,85397,0.005933133,1439323774
September 2020,China,9/27/2020,85418,0.005934592,1439323774
September 2020,China,9/28/2020,85430,0.005935426,1439323774
September 2020,China,9/29/2020,85449,0.005936746,1439323774
September 2020,China,9/30/2020,85458,0.005937372,1439323774
October 2020,China,10/1/2020,85470,0.005938205,1439323774
October 2020,China,10/2/2020,85480,0.005938900,1439323774
October 2020,China,10/3/2020,85496,0.005940012,1439323774
October 2020,China,10/4/2020,85516,0.005941401,1439323774
October 2020,China,10/5/2020,85528,0.005942235,1439323774
October 2020,China,10/6/2020,85535,0.005942721,1439323774
October 2020,China,10/7/2020,85544,0.005943347,1439323774
October 2020,China,10/8/2020,85567,0.005944945,1439323774
October 2020,China,10/9/2020,85582,0.005945987,1439323774
October 2020,China,10/10/2020,85603,0.005947446,1439323774
October 2020,China,10/11/2020,85630,0.005949322,1439323774
October 2020,China,10/12/2020,85637,0.005949808,1439323774
October 2020,China,10/13/2020,85657,0.005951197,1439323774
October 2020,China,10/14/2020,85668,0.005951962,1439323774
October 2020,China,10/15/2020,85692,0.005953629,1439323774
October 2020,China,10/16/2020,85705,0.005954532,1439323774
October 2020,China,10/17/2020,85718,0.005955436,1439323774
October 2020,China,10/18/2020,85731,0.005956339,1439323774
October 2020,China,10/19/2020,85750,0.005957659,1439323774
